zip_path,task_name,basis_folder,modality,task_type,dimension,variant,passed,total,accuracy
selective_attention/feature_sensitive/visual/counting/zai_glm_5_20260416_005001.log,selective attention - feature sensitive visual counting,feature_sensitive,visual,counting,confound,low,2,30,0.066667
selective_attention/feature_sensitive/visual/counting/zai_glm_5_20260416_005001.log,selective attention - feature sensitive visual counting,feature_sensitive,visual,counting,layout_regularity,clustered,2,30,0.066667
selective_attention/feature_sensitive/visual/counting/zai_glm_5_20260416_005001.log,selective attention - feature sensitive visual counting,feature_sensitive,visual,counting,layout_regularity,grid,4,30,0.133333
selective_attention/feature_sensitive/visual/counting/zai_glm_5_20260416_005001.log,selective attention - feature sensitive visual counting,feature_sensitive,visual,counting,layout_regularity,random,4,30,0.133333
selective_attention/feature_sensitive/visual/counting/zai_glm_5_20260416_005001.log,selective attention - feature sensitive visual counting,feature_sensitive,visual,counting,rule_arity,color_only,5,30,0.166667
selective_attention/feature_sensitive/visual/counting/zai_glm_5_20260416_005001.log,selective attention - feature sensitive visual counting,feature_sensitive,visual,counting,rule_arity,color_shape,9,30,0.3
selective_attention/feature_sensitive/visual/counting/zai_glm_5_20260416_005001.log,selective attention - feature sensitive visual counting,feature_sensitive,visual,counting,rule_arity,color_shape_size,2,30,0.066667
selective_attention/feature_sensitive/visual/counting/zai_glm_5_20260416_005001.log,selective attention - feature sensitive visual counting,feature_sensitive,visual,counting,rule_arity,shape_only,0,30,0.0
selective_attention/feature_sensitive/visual/counting/zai_glm_5_20260416_005001.log,selective attention - feature sensitive visual counting,feature_sensitive,visual,counting,set_size,l,8,30,0.266667
selective_attention/feature_sensitive/visual/counting/zai_glm_5_20260416_005001.log,selective attention - feature sensitive visual counting,feature_sensitive,visual,counting,set_size,m,9,30,0.3
selective_attention/feature_sensitive/visual/counting/zai_glm_5_20260416_005001.log,selective attention - feature sensitive visual counting,feature_sensitive,visual,counting,set_size,s,2,30,0.066667
selective_attention/feature_sensitive/visual/counting/zai_glm_5_20260416_005001.log,selective attention - feature sensitive visual counting,feature_sensitive,visual,counting,set_size,xs,8,30,0.266667
selective_attention/feature_sensitive/visual/counting/zai_glm_5_20260416_005001.log,selective attention - feature sensitive visual counting,feature_sensitive,visual,counting,spatial_density,crowded,7,30,0.233333
selective_attention/feature_sensitive/visual/counting/zai_glm_5_20260416_005001.log,selective attention - feature sensitive visual counting,feature_sensitive,visual,counting,spatial_density,sparse,5,30,0.166667
selective_attention/feature_sensitive/visual/counting/zai_glm_5_20260416_005001.log,selective attention - feature sensitive visual counting,feature_sensitive,visual,counting,target_count,0,3,30,0.1
selective_attention/feature_sensitive/visual/counting/zai_glm_5_20260416_005001.log,selective attention - feature sensitive visual counting,feature_sensitive,visual,counting,target_count,3,8,30,0.266667
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_5_20251101_20260415_224130.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,baseline,baseline,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_5_20251101_20260415_224130.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,combined,easy,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_5_20251101_20260415_224130.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,combined,hard,4,30,0.133333
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_5_20251101_20260415_224130.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,combined,medium,18,30,0.6
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_5_20251101_20260415_224130.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,confound,high,11,30,0.366667
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_5_20251101_20260415_224130.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,confound,low,16,30,0.533333
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_5_20251101_20260415_224130.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,layout_regularity,clustered,27,30,0.9
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_5_20251101_20260415_224130.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,layout_regularity,grid,28,30,0.933333
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_5_20251101_20260415_224130.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,layout_regularity,random,29,30,0.966667
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_5_20251101_20260415_224130.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,color_only,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_5_20251101_20260415_224130.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,color_shape,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_5_20251101_20260415_224130.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,color_shape_size,16,30,0.533333
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_5_20251101_20260415_224130.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,shape_only,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_5_20251101_20260415_224130.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,l,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_5_20251101_20260415_224130.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,m,28,30,0.933333
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_5_20251101_20260415_224130.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,s,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_5_20251101_20260415_224130.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,xs,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_5_20251101_20260415_224130.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,spatial_density,crowded,25,30,0.833333
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_5_20251101_20260415_224130.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,spatial_density,sparse,28,30,0.933333
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_5_20251101_20260415_224130.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,target_count,0,28,30,0.933333
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_5_20251101_20260415_224130.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,target_count,3,29,30,0.966667
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_6_default_20260415_224151.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,baseline,baseline,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_6_default_20260415_224151.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,combined,easy,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_6_default_20260415_224151.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,combined,hard,14,30,0.466667
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_6_default_20260415_224151.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,combined,medium,24,30,0.8
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_6_default_20260415_224151.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,confound,high,19,30,0.633333
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_6_default_20260415_224151.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,confound,low,18,30,0.6
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_6_default_20260415_224151.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,layout_regularity,clustered,29,30,0.966667
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_6_default_20260415_224151.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,layout_regularity,grid,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_6_default_20260415_224151.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,layout_regularity,random,29,30,0.966667
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_6_default_20260415_224151.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,color_only,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_6_default_20260415_224151.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,color_shape,29,30,0.966667
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_6_default_20260415_224151.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,color_shape_size,26,30,0.866667
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_6_default_20260415_224151.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,shape_only,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_6_default_20260415_224151.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,l,28,30,0.933333
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_6_default_20260415_224151.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,m,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_6_default_20260415_224151.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,s,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_6_default_20260415_224151.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,xs,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_6_default_20260415_224151.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,spatial_density,crowded,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_6_default_20260415_224151.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,spatial_density,sparse,29,30,0.966667
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_6_default_20260415_224151.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,target_count,0,29,30,0.966667
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_opus_4_6_default_20260415_224151.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,target_count,3,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_5_20250929_20260415_224931.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,baseline,baseline,27,30,0.9
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_5_20250929_20260415_224931.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,combined,easy,23,30,0.766667
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_5_20250929_20260415_224931.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,combined,hard,6,30,0.2
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_5_20250929_20260415_224931.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,combined,medium,14,30,0.466667
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_5_20250929_20260415_224931.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,confound,high,9,30,0.3
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_5_20250929_20260415_224931.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,confound,low,8,30,0.266667
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_5_20250929_20260415_224931.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,layout_regularity,clustered,27,30,0.9
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_5_20250929_20260415_224931.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,layout_regularity,grid,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_5_20250929_20260415_224931.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,layout_regularity,random,25,30,0.833333
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_5_20250929_20260415_224931.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,color_only,21,30,0.7
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_5_20250929_20260415_224931.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,color_shape,20,30,0.666667
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_5_20250929_20260415_224931.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,color_shape_size,11,30,0.366667
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_5_20250929_20260415_224931.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,shape_only,26,30,0.866667
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_5_20250929_20260415_224931.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,l,18,30,0.6
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_5_20250929_20260415_224931.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,m,23,30,0.766667
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_5_20250929_20260415_224931.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,s,26,30,0.866667
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_5_20250929_20260415_224931.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,xs,29,30,0.966667
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_5_20250929_20260415_224931.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,spatial_density,crowded,21,30,0.7
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_5_20250929_20260415_224931.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,spatial_density,sparse,24,30,0.8
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_5_20250929_20260415_224931.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,target_count,0,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_5_20250929_20260415_224931.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,target_count,3,24,30,0.8
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_6_default_20260415_225014.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,baseline,baseline,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_6_default_20260415_225014.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,combined,easy,29,30,0.966667
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_6_default_20260415_225014.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,combined,hard,9,30,0.3
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_6_default_20260415_225014.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,combined,medium,23,30,0.766667
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_6_default_20260415_225014.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,confound,high,21,30,0.7
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_6_default_20260415_225014.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,confound,low,22,30,0.733333
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_6_default_20260415_225014.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,layout_regularity,clustered,29,30,0.966667
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_6_default_20260415_225014.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,layout_regularity,grid,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_6_default_20260415_225014.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,layout_regularity,random,29,30,0.966667
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_6_default_20260415_225014.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,color_only,29,30,0.966667
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_6_default_20260415_225014.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,color_shape,28,30,0.933333
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_6_default_20260415_225014.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,color_shape_size,12,30,0.4
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_6_default_20260415_225014.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,shape_only,29,30,0.966667
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_6_default_20260415_225014.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,l,29,30,0.966667
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_6_default_20260415_225014.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,m,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_6_default_20260415_225014.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,s,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_6_default_20260415_225014.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,xs,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_6_default_20260415_225014.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,spatial_density,crowded,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_6_default_20260415_225014.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,spatial_density,sparse,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_6_default_20260415_225014.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,target_count,0,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/anthropic_claude_sonnet_4_6_default_20260415_225014.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,target_count,3,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/deepseek_ai_deepseek_v3.2_20260415_224703.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,baseline,baseline,0,30,0.0
selective_attention/feature_sensitive/visual/filtering/deepseek_ai_deepseek_v3.2_20260415_224703.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,combined,easy,0,30,0.0
selective_attention/feature_sensitive/visual/filtering/deepseek_ai_deepseek_v3.2_20260415_224703.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,combined,hard,0,30,0.0
selective_attention/feature_sensitive/visual/filtering/deepseek_ai_deepseek_v3.2_20260415_224703.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,combined,medium,0,30,0.0
selective_attention/feature_sensitive/visual/filtering/deepseek_ai_deepseek_v3.2_20260415_224703.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,confound,high,0,30,0.0
selective_attention/feature_sensitive/visual/filtering/deepseek_ai_deepseek_v3.2_20260415_224703.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,confound,low,0,30,0.0
selective_attention/feature_sensitive/visual/filtering/deepseek_ai_deepseek_v3.2_20260415_224703.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,layout_regularity,clustered,0,30,0.0
selective_attention/feature_sensitive/visual/filtering/deepseek_ai_deepseek_v3.2_20260415_224703.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,layout_regularity,grid,0,30,0.0
selective_attention/feature_sensitive/visual/filtering/deepseek_ai_deepseek_v3.2_20260415_224703.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,layout_regularity,random,0,30,0.0
selective_attention/feature_sensitive/visual/filtering/deepseek_ai_deepseek_v3.2_20260415_224703.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,color_only,0,30,0.0
selective_attention/feature_sensitive/visual/filtering/deepseek_ai_deepseek_v3.2_20260415_224703.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,color_shape,0,30,0.0
selective_attention/feature_sensitive/visual/filtering/deepseek_ai_deepseek_v3.2_20260415_224703.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,color_shape_size,0,30,0.0
selective_attention/feature_sensitive/visual/filtering/deepseek_ai_deepseek_v3.2_20260415_224703.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,shape_only,0,30,0.0
selective_attention/feature_sensitive/visual/filtering/deepseek_ai_deepseek_v3.2_20260415_224703.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,l,0,30,0.0
selective_attention/feature_sensitive/visual/filtering/deepseek_ai_deepseek_v3.2_20260415_224703.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,m,1,30,0.033333
selective_attention/feature_sensitive/visual/filtering/deepseek_ai_deepseek_v3.2_20260415_224703.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,s,0,30,0.0
selective_attention/feature_sensitive/visual/filtering/deepseek_ai_deepseek_v3.2_20260415_224703.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,xs,1,30,0.033333
selective_attention/feature_sensitive/visual/filtering/deepseek_ai_deepseek_v3.2_20260415_224703.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,spatial_density,crowded,0,30,0.0
selective_attention/feature_sensitive/visual/filtering/deepseek_ai_deepseek_v3.2_20260415_224703.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,spatial_density,sparse,0,30,0.0
selective_attention/feature_sensitive/visual/filtering/deepseek_ai_deepseek_v3.2_20260415_224703.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,target_count,0,20,30,0.666667
selective_attention/feature_sensitive/visual/filtering/deepseek_ai_deepseek_v3.2_20260415_224703.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,target_count,3,0,30,0.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.0_flash_20260415_224309.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,baseline,baseline,29,30,0.966667
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.0_flash_20260415_224309.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,combined,easy,29,30,0.966667
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.0_flash_20260415_224309.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,combined,hard,9,30,0.3
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.0_flash_20260415_224309.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,combined,medium,16,30,0.533333
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.0_flash_20260415_224309.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,confound,high,14,30,0.466667
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.0_flash_20260415_224309.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,confound,low,17,30,0.566667
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.0_flash_20260415_224309.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,layout_regularity,clustered,28,30,0.933333
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.0_flash_20260415_224309.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,layout_regularity,grid,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.0_flash_20260415_224309.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,layout_regularity,random,28,30,0.933333
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.0_flash_20260415_224309.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,color_only,29,30,0.966667
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.0_flash_20260415_224309.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,color_shape,29,30,0.966667
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.0_flash_20260415_224309.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,color_shape_size,14,30,0.466667
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.0_flash_20260415_224309.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,shape_only,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.0_flash_20260415_224309.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,l,26,30,0.866667
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.0_flash_20260415_224309.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,m,29,30,0.966667
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.0_flash_20260415_224309.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,s,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.0_flash_20260415_224309.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,xs,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.0_flash_20260415_224309.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,spatial_density,crowded,27,30,0.9
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.0_flash_20260415_224309.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,spatial_density,sparse,29,30,0.966667
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.0_flash_20260415_224309.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,target_count,0,28,30,0.933333
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.0_flash_20260415_224309.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,target_count,3,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_flash_20260415_224233.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,baseline,baseline,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_flash_20260415_224233.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,combined,easy,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_flash_20260415_224233.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,combined,hard,14,30,0.466667
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_flash_20260415_224233.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,combined,medium,19,30,0.633333
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_flash_20260415_224233.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,confound,high,15,30,0.5
